version_group_id,language_id,item_id,name,description
1,1,328,わざマシン０１,
1,1,329,わざマシン０２,
1,1,330,わざマシン０３,
1,1,331,わざマシン０４,
1,1,332,わざマシン０５,
1,1,333,わざマシン０６,
1,1,334,わざマシン０７,
1,1,335,わざマシン０８,
1,1,336,わざマシン０９,
1,1,337,わざマシン１０,
1,1,338,わざマシン１１,
1,1,339,わざマシン１２,
1,1,340,わざマシン１３,
1,1,341,わざマシン１４,
1,1,342,わざマシン１５,
1,1,343,わざマシン１６,
1,1,344,わざマシン１７,
1,1,345,わざマシン１８,
1,1,346,わざマシン１９,
1,1,347,わざマシン２０,
1,1,348,わざマシン２１,
1,1,349,わざマシン２２,
1,1,350,わざマシン２３,
1,1,351,わざマシン２４,
1,1,352,わざマシン２５,
1,1,353,わざマシン２６,
1,1,354,わざマシン２７,
1,1,355,わざマシン２８,
1,1,356,わざマシン２９,
1,1,357,わざマシン３０,
1,1,358,わざマシン３１,
1,1,359,わざマシン３２,
1,1,360,わざマシン３３,
1,1,361,わざマシン３４,
1,1,362,わざマシン３５,
1,1,363,わざマシン３６,
1,1,364,わざマシン３７,
1,1,365,わざマシン３８,
1,1,366,わざマシン３９,
1,1,367,わざマシン４０,
1,1,368,わざマシン４１,
1,1,369,わざマシン４２,
1,1,370,わざマシン４３,
1,1,371,わざマシン４４,
1,1,372,わざマシン４５,
1,1,373,わざマシン４６,
1,1,374,わざマシン４７,
1,1,375,わざマシン４８,
1,1,376,わざマシン４９,
1,1,377,わざマシン５０,
1,1,420,ひでんマシン０１,
1,1,421,ひでんマシン０２,
1,1,422,ひでんマシン０３,
1,1,423,ひでんマシン０４,
1,1,424,ひでんマシン０５,
2,1,328,わざマシン０１,
2,1,329,わざマシン０２,
2,1,330,わざマシン０３,
2,1,331,わざマシン０４,
2,1,332,わざマシン０５,
2,1,333,わざマシン０６,
2,1,334,わざマシン０７,
2,1,335,わざマシン０８,
2,1,336,わざマシン０９,
2,1,337,わざマシン１０,
2,1,338,わざマシン１１,
2,1,339,わざマシン１２,
2,1,340,わざマシン１３,
2,1,341,わざマシン１４,
2,1,342,わざマシン１５,
2,1,343,わざマシン１６,
2,1,344,わざマシン１７,
2,1,345,わざマシン１８,
2,1,346,わざマシン１９,
2,1,347,わざマシン２０,
2,1,348,わざマシン２１,
2,1,349,わざマシン２２,
2,1,350,わざマシン２３,
2,1,351,わざマシン２４,
2,1,352,わざマシン２５,
2,1,353,わざマシン２６,
2,1,354,わざマシン２７,
2,1,355,わざマシン２８,
2,1,356,わざマシン２９,
2,1,357,わざマシン３０,
2,1,358,わざマシン３１,
2,1,359,わざマシン３２,
2,1,360,わざマシン３３,
2,1,361,わざマシン３４,
2,1,362,わざマシン３５,
2,1,363,わざマシン３６,
2,1,364,わざマシン３７,
2,1,365,わざマシン３８,
2,1,366,わざマシン３９,
2,1,367,わざマシン４０,
2,1,368,わざマシン４１,
2,1,369,わざマシン４２,
2,1,370,わざマシン４３,
2,1,371,わざマシン４４,
2,1,372,わざマシン４５,
2,1,373,わざマシン４６,
2,1,374,わざマシン４７,
2,1,375,わざマシン４８,
2,1,376,わざマシン４９,
2,1,377,わざマシン５０,
2,1,420,ひでんマシン０１,
2,1,421,ひでんマシン０２,
2,1,422,ひでんマシン０３,
2,1,423,ひでんマシン０４,
2,1,424,ひでんマシン０５,
3,2,328,TM01,
3,2,329,TM02,
3,2,330,TM03,
3,2,331,TM04,
3,2,332,TM05,
3,2,333,TM06,
3,2,334,TM07,
3,2,335,TM08,
3,2,336,TM09,
3,2,337,TM10,
3,2,338,TM11,
3,2,339,TM12,
3,2,340,TM13,
3,2,341,TM14,
3,2,342,TM15,
3,2,343,TM16,
3,2,344,TM17,
3,2,345,TM18,
3,2,346,TM19,
3,2,347,TM20,
3,2,348,TM21,
3,2,349,TM22,
3,2,350,TM23,
3,2,351,TM24,
3,2,352,TM25,
3,2,353,TM26,
3,2,354,TM27,
3,2,355,TM28,
3,2,356,TM29,
3,2,357,TM30,
3,2,358,TM31,
3,2,359,TM32,
3,2,360,TM33,
3,2,361,TM34,
3,2,362,TM35,
3,2,363,TM36,
3,2,364,TM37,
3,2,365,TM38,
3,2,366,TM39,
3,2,367,TM40,
3,2,368,TM41,
3,2,369,TM42,
3,2,370,TM43,
3,2,371,TM44,
3,2,372,TM45,
3,2,373,TM46,
3,2,374,TM47,
3,2,375,TM48,
3,2,376,TM49,
3,2,377,TM50,
3,2,420,HM01,
3,2,421,HM02,
3,2,422,HM03,
3,2,423,HM04,
3,2,424,HM05,
3,3,328,CT01,
3,3,329,CT02,
3,3,330,CT03,
3,3,331,CT04,
3,3,332,CT05,
3,3,333,CT06,
3,3,334,CT07,
3,3,335,CT08,
